TNMD	0.0
FGR	0.0
ENPP4	0.0
SEMA3F	0.2868811477881615
CFTR	0.0
HS3ST1	0.0
AOC1	0.0
WNT16	0.0
TMEM176A	0.0
KLHL13	0.0840642647884745
CYP26B1	0.0840642647884745
ICA1	0.0
MTMR7	0.4956951626240688
SARM1	0.2141248053528473
CD38	0.0
HSPB6	0.0840642647884745
PDK4	0.0
SLC22A16	0.0
ZMYND10	0.6780719051126377
ABCB5	0.0
ARX	0.0
SLC4A1	0.0
CALCR	0.0
PRSS22	0.0
MEOX1	0.2265085298086797
THSD7A	0.0
MPO	0.0
PON1	0.0
ABCB4	0.1634987322828795
SOX8	0.0
ITGAL	0.0
ITGA2B	0.0285691521967709
ASB4	0.0
CRLF1	0.4541758931858021
YBX2	0.0
KRT33A	0.0565835283663675
ABCC8	0.0
CACNG3	0.0
TAC1	0.0
CX3CL1	0.0
DLX6	0.0
TTC22	0.0
USH1C	0.0
TBXA2R	0.4750848829487828
LGALS14	0.0
ARHGAP44	0.0
MYH13	0.01435529297707
UPP2	0.0
PRSS21	0.0
PROM1	0.9855004303048848
CEACAM21	0.0
NOS2	0.0
DNAH9	0.0
SLC13A2	0.0
GAS7	0.01435529297707
MATK	0.0
CEACAM7	0.0
CD79B	0.0
SCN4A	0.0
TKTL1	0.0
CACNA2D2	0.0426443374084937
BAIAP3	0.0285691521967709
SELE	0.0
FMO3	0.0
NOX1	0.0
E2F2	0.6040713236688608
SYN1	0.0565835283663675
CAMK1G	0.070389327891398
TFAP2B	0.0
TFAP2D	0.0
DLEC1	0.0285691521967709
PLEKHG6	0.0
PGLYRP1	0.0
MMP25	0.0565835283663675
MAPK8IP2	0.0976107966264223
PAX7	0.0
MASP2	0.0840642647884745
IYD	0.0
TRAF3IP3	0.0285691521967709
MLXIPL	0.0
ETV7	0.1110313123887439
HHATL	0.0
GIPR	0.0565835283663675
SEMA3G	0.0
STAB1	0.0285691521967709
SLC6A13	0.070389327891398
PRSS3	0.0
CD4	0.0
BTK	0.070389327891398
FMO1	0.0
SLC6A7	0.0
ZBTB32	0.0
TYROBP	0.0
GABRA3	0.01435529297707
CD22	0.0840642647884745
SEMA3B	0.1890338243900171
LTF	0.6959938131099002
NR1H4	0.0
ALOX5	0.0
KDM5D	0.0
SLC7A14	0.0
CLDN11	0.0
GPRC5A	0.0976107966264223
CD6	0.0
ACP3	0.0565835283663675
WAS	0.1110313123887439
DPEP1	0.0
NPC1L1	0.0426443374084937
STMN4	0.0
ISL1	0.0
CHDH	0.0
IL20RA	0.0
CLCA1	0.0
CLCA4	0.0
IGF1	0.1110313123887439
SLC38A5	0.2750070474998698
CNTN1	0.2750070474998698
SLC11A1	0.1763227726404629
ATP1A2	0.070389327891398
VSIG2	0.0565835283663675
MARCO	0.0
CYP24A1	0.1110313123887439
SYT13	0.0
CD74	0.1763227726404629
HGF	0.0565835283663675
PLEKHB1	0.0
CYP3A43	0.0
SLC7A9	0.01435529297707
NRXN3	0.0
C8B	0.0
GABRA1	0.0
NLRP2	0.0
ABCC2	0.5849625007211562
DEF6	0.0
SLAMF7	0.0
INSRR	0.0
TNFRSF1B	0.01435529297707
ANK1	0.0285691521967709
IBSP	0.0
MUSK	0.0976107966264223
LRRC7	0.0840642647884745
EFCAB1	0.1634987322828795
MYOC	0.0
DAPK2	0.0
STAP1	0.0
MYOM2	0.1110313123887439
OTC	0.0
CYP46A1	0.0565835283663675
SLC18A1	0.0
CASR	0.0
FLT4	0.0
TLL1	0.0
MSR1	0.01435529297707
CDH1	0.0
DNAH5	0.5558161550616396
C6	0.0
SOX30	0.4222330006830478
BEST2	0.0
RTN4R	0.01435529297707
CDH10	0.0
MYO16	0.4222330006830478
AIFM2	0.7398481026993274
C2orf83	0.0
USH2A	0.0
ZPBP	0.0
TG	0.5655971758542251
ADAM28	0.1634987322828795
BARX2	0.0
LCP2	0.0426443374084937
ADRB1	0.0
GUCA2B	0.0
EPHA3	0.0840642647884745
GPM6B	0.0285691521967709
PREX2	0.0
ARAP2	0.0285691521967709
CP	0.0840642647884745
XK	0.01435529297707
ANO2	0.0
ARHGAP6	0.903038270112912
FAM184B	0.0
ROS1	0.0285691521967709
TNFRSF17	0.070389327891398
LMO3	0.0
GUCA1A	0.0
COL9A2	0.2016338611696504
UTS2	0.7484612330040357
EPN3	0.0
ELN	0.1110313123887439
FOXP3	0.0565835283663675
PPP1R3F	0.6415460290875237
NEXMIF	0.0
ARHGEF5	0.9107326619029126
LAMC3	0.0
PTGER3	0.01435529297707
COL23A1	0.0
PRSS8	0.0
ALX4	0.1110313123887439
FSTL4	0.0
METTL24	0.0
NNAT	0.4854268271702416
MCF2L2	0.070389327891398
NRIP2	0.4541758931858021
LAMA3	0.4750848829487828
KCNQ1	0.0
ENTPD2	0.0
LY75	0.0
HHAT	0.7570232465074596
SPO11	0.0
CBLN4	0.0
CHRDL2	0.0
KCNH2	0.0
MCOLN3	0.411426245726465
CCDC85A	0.0
ITIH4	0.0
ITIH1	0.0
NPFFR2	0.0
PHF21B	0.7136958148433591
IL17RB	0.5655971758542251
GYG2	0.0
SERPINB3	0.2750070474998698
PKP2	0.0
MSH4	0.01435529297707
F7	0.0
RASGRF1	0.0
CAMK2B	0.1505596765753814
PSD	0.4222330006830478
STYK1	0.5459683691052926
GNA15	0.5655971758542251
CREB3L3	0.0
PTPRU	0.3219280948873623
RIMBP2	0.0
COL11A1	0.070389327891398
LZTS1	0.0426443374084937
PRDM6	0.0285691521967709
WNT8A	0.0
CDH3	0.1763227726404629
ARSF	0.0
LTK	0.0
SEZ6	0.0
SLC6A16	0.4222330006830478
GSC2	0.0
DLX3	0.0
TSPAN32	0.0426443374084937
CCN5	0.0
DMRT3	0.0
ATP2C2	0.6959938131099002
NGFR	0.0
EYA2	0.0
SNCAIP	0.0
BCAS1	0.2265085298086797
POU1F1	0.0
CHI3L2	0.2141248053528473
NTN1	0.0
GLP2R	0.0
ERBB3	0.0840642647884745
ROPN1	0.0
SNAP91	0.0
PRKCQ	0.0
TLE2	0.0
CTNNA2	0.01435529297707
ZMYND12	0.8073549220576041
NGEF	0.2387868595871164
CD84	0.0
SPI1	0.0
MPPED2	0.0
CLDN18	0.01435529297707
FGFR2	0.0
KIF26A	0.0
ACSM2B	0.0
STAG3	0.1505596765753814
DDX3Y	0.0
PHKA1	0.0
PRKCZ	0.6780719051126377
ZFY	0.0
SYT1	0.8718436485093178
PDZD4	0.0
ATP2B3	0.0
FGFR3	0.3561438102252753
REEP1	0.0285691521967709
STON1-GTF2A1L	0.0
RASGRP2	0.0
PYGM	0.01435529297707
PAGE1	0.070389327891398
TRPC7	0.0
ADGRF5	0.0426443374084937
SDK2	0.0565835283663675
ADAM7	0.0
GAL	0.0
CLEC2D	0.8559896973084807
MAOB	0.0
DRD4	0.0426443374084937
PLA2G10	0.0
HES2	0.0
GUCY2C	0.0
SCT	0.0
SPTB	0.0426443374084937
DAPP1	0.070389327891398
FGF10	0.0
FGF22	0.0285691521967709
ST6GALNAC1	0.0
FRMPD1	0.0
CNGB1	0.1763227726404629
ST6GALNAC2	0.0565835283663675
CHAT	0.0
CAMK2A	0.1634987322828795
EPHA8	0.0
SLC12A3	0.0
TRPM5	0.0
MGAT4A	0.6780719051126377
MS4A12	0.0
PRLH	0.0
MYO3B	0.01435529297707
CDH19	0.0
SPP2	0.0
LIMS2	0.0
ASIC4	0.0426443374084937
TRPC5	0.0
TRHDE	0.8718436485093178
FCGR2B	0.0
SIDT1	0.01435529297707
IRAG1	0.0426443374084937
CYP2W1	0.0
MOV10L1	0.0
PANX2	0.0
TP63	0.1890338243900171
LLGL2	0.1110313123887439
CLCN4	0.3448284969974411
FNDC8	0.0
ABCB11	0.0
DHRS9	0.1890338243900171
CD5L	0.0
TBX21	0.0
FRY	0.9107326619029126
GLI2	0.0
PPP2R2C	0.6229303509201767
CDHR2	0.0
SNCB	0.0285691521967709
ATP2A3	0.6229303509201767
SCARF1	0.1763227726404629
IPCEF1	0.0
NOX3	0.0
SLC12A1	0.0
ARHGEF10L	0.0
TXK	0.070389327891398
WSCD2	0.0
KCNQ2	0.0
TACR2	0.0976107966264223
WNT8B	0.0
ADD2	0.1243281350022017
FGF4	0.0
CACNG5	0.0
CACNG4	0.0
ATP12A	0.0
SEC31B	0.4541758931858021
TUBA3D	0.0
PAX2	0.0
