TNMD	0.0
FGR	0.0840642647884745
CFH	0.84799690655495
SEMA3F	0.6690267655096305
CFTR	0.2387868595871164
HS3ST1	0.9927684307689242
AOC1	0.0426443374084937
WNT16	0.765534746362977
HECW1	0.3673710656485294
TMEM176A	0.0840642647884745
CYP26B1	0.070389327891398
CASP10	0.0565835283663675
CD38	0.1243281350022017
SLC22A16	0.0
ABCB5	0.0285691521967709
ARX	0.1890338243900171
SLC4A1	0.1243281350022017
CALCR	0.0840642647884745
PRSS22	0.2509615735332188
HOXA11	0.0
MEOX1	0.0
ACSM3	0.1505596765753814
COPZ2	0.7136958148433591
TSPOAP1	0.0426443374084937
MPO	0.0
ABCB4	0.632268215499513
SOX8	0.0285691521967709
ITGAL	0.5360529002402097
PDK2	0.1634987322828795
YBX2	0.7398481026993274
KRT33A	0.0
CACNG3	0.0
TAC1	0.0
CX3CL1	0.0285691521967709
CACNA1G	0.1634987322828795
TTC22	0.01435529297707
CCL26	0.0840642647884745
TBXA2R	0.7048719644563528
LGALS14	0.7990873060740036
ARSD	0.0426443374084937
MYH13	0.0
CDKL3	0.3448284969974411
UPP2	0.0
PRSS21	0.1243281350022017
CEACAM21	0.0285691521967709
NOS2	0.0285691521967709
DNAH9	0.01435529297707
SLC13A2	0.0
GAS7	0.0976107966264223
MATK	0.0
CEACAM7	0.0840642647884745
CD79B	0.0976107966264223
SCN4A	0.2265085298086797
TKTL1	0.0285691521967709
PAX6	0.0976107966264223
RHBDF1	0.5849625007211562
CACNA2D2	0.7907720378619999
TEAD3	0.3785116232537298
SELE	0.01435529297707
FMO3	0.1110313123887439
NOX1	0.0
CAMK1G	0.0
TFAP2B	0.0
DLEC1	0.070389327891398
PLEKHG6	0.0285691521967709
PGLYRP1	0.4750848829487828
NFIX	0.4956951626240688
ST3GAL1	0.8237493603082727
MMP25	0.2265085298086797
PAX7	0.01435529297707
IYD	0.01435529297707
TRAF3IP3	0.5655971758542251
MLXIPL	0.2509615735332188
ETV7	0.1634987322828795
CD9	0.6040713236688608
SEMA3G	0.4541758931858021
STAB1	0.5058909297299572
SLC6A13	0.1890338243900171
PRSS3	0.3561438102252753
CD4	0.2016338611696504
BTK	0.0976107966264223
FMO1	0.0
MRC2	0.4436066514756146
SLC6A7	0.0
ANOS1	0.01435529297707
DCN	0.0840642647884745
ZBTB32	0.1505596765753814
TYROBP	0.0
CD22	0.01435529297707
SEMA3B	0.6690267655096305
LTF	0.0285691521967709
NR1H4	0.0426443374084937
KDM5D	0.0426443374084937
GPRC5A	0.4854268271702416
MAMLD1	0.0426443374084937
ACP3	0.137503523749935
MTMR11	0.963474123974886
WAS	0.3785116232537298
DPEP1	0.1763227726404629
STMN4	0.1243281350022017
ISL1	0.5058909297299572
CHDH	0.4646682670034443
IL20RA	0.01435529297707
CLCA1	0.0840642647884745
CLCA4	0.0
SLC38A5	0.6959938131099002
CNTN1	0.5260688116675876
SLC11A1	0.4436066514756146
ATP1A2	0.0
ZNF582	0.4646682670034443
VSIG2	0.2387868595871164
MARCO	0.0
CYP24A1	0.1110313123887439
CD74	0.5849625007211562
SAMD4A	0.070389327891398
RUNX3	0.2630344058337938
CYP3A43	0.0
SLC7A9	0.0976107966264223
NRXN3	0.0976107966264223
C8B	0.0
FHL1	0.2016338611696504
BIRC3	0.5945485495503542
ABCC2	0.1890338243900171
EHD2	0.6507645591169022
HSD17B6	0.7136958148433591
FAS	0.137503523749935
KCNG1	0.0426443374084937
SLAMF7	0.0565835283663675
INSRR	0.2750070474998698
SH2D2A	0.8718436485093178
TNFRSF1B	0.0285691521967709
ANK1	0.411426245726465
IBSP	0.01435529297707
MUSK	0.0285691521967709
ARHGAP31	0.0426443374084937
MYOC	0.0
STAP1	0.1763227726404629
OTC	0.0
CYP46A1	0.1243281350022017
CASR	0.0
FLT4	0.0565835283663675
TLL1	0.01435529297707
CDH1	0.1110313123887439
C6	0.0
RAI14	0.4646682670034443
SOX30	0.0
BEST2	0.2265085298086797
RTN4R	0.3334237337251918
RAB27B	0.01435529297707
MYO16	0.0565835283663675
RIPOR3	0.137503523749935
C2orf83	0.0
USH2A	0.01435529297707
ZPBP	0.0
TG	0.0
BARX2	0.1110313123887439
ZIC2	0.070389327891398
LCP2	0.0285691521967709
ADRB1	0.01435529297707
GUCA2B	0.0
GPM6B	0.5753123306874368
MAGEC2	0.1243281350022017
PREX2	0.0
ARAP2	0.632268215499513
CP	0.3103401206121505
ANO2	0.0
ARHGAP6	0.0426443374084937
FAM184B	0.5753123306874368
ROS1	0.0285691521967709
TNFRSF17	0.1110313123887439
GUCA1A	0.0426443374084937
CELF2	0.01435529297707
COL9A2	0.933572638261024
PER3	0.4436066514756146
EPN3	0.5459683691052926
RCN1	0.6507645591169022
FOXP3	0.2141248053528473
NEXMIF	0.0
DKK3	0.3895668117627256
ARHGEF5	0.0565835283663675
PTGER3	0.0
TNIP3	0.0565835283663675
COL23A1	0.0285691521967709
